;id;message_id;market_participant_key;market_participant_eic;market_participant_name;message_type;publication_date_time;thread_id;version_number;event_status;event_type;event_start;event_stop;unavailability_type;unavailability_reason;unit_measure;balancing_zone_key;balancing_zone_eic;balancing_zone_name;affected_asset_identifier;affected_asset_name;affected_asset_eic;direction;unavailable_capacity;available_capacity;technical_capacity;remarks;last_update_date_time;share_point_point_id;is_latest_version;share_point_publication_id;u_m_m_type;is_archived
0;1080001;19041521X-DE-F-A0A0A-2001_001;DE-TSO-0003;21X-DE-F-A0A0A-2;ONTRAS Gastransport GmbH;Other;2019-04-15T14:18:24+02:00;19041521X-DE-F-A0A0A-2001;001;Active;Active;2019-04-15T13:00:00+02:00;;;;kWh/d;;;;;;;;;;;Due to a failure of the nomination system (individual system or all systems) it is not possible to process any nomination messages. Furthermore it is not possible to realise the matching process. Received messages are buffered and will be processed as soons as the system is available again.;2019-09-10T11:44:27+02:00;0.0;No;21X-DE-F-A0A0A-2Manual108;;
1;1100001;19041521X-DE-F-A0A0A-2002_001;DE-TSO-0003;21X-DE-F-A0A0A-2;ONTRAS Gastransport GmbH;Other;2019-04-15T14:37:29+02:00;19041521X-DE-F-A0A0A-2002;001;Active;Active;2019-04-15T13:00:00+02:00;;;;kWh/d;;;;;;;;;;;Due to a failure of the capacity management systems (individual system or all systems) it is currently not  possible to book capacity in the auction or via FCFS for the ONTRAS grid on PRISMA. ;2019-09-10T11:44:27+02:00;0.0;No;21X-DE-F-A0A0A-2Manual110;;
2;1080002;19041521X-DE-F-A0A0A-2001_002;DE-TSO-0003;21X-DE-F-A0A0A-2;ONTRAS Gastransport GmbH;Other;2019-04-15T17:38:52+02:00;19041521X-DE-F-A0A0A-2001;002;Inactive;Active;2019-04-15T13:00:00+02:00;;;;kWh/d;;;;;;;;;;;Due to a failure of the nomination system (individual system or all systems) it is not possible to process any nomination messages. Furthermore it is not possible to realise the matching process. Received messages are buffered and will be processed as soons as the system is available again.;2019-09-10T11:44:27+02:00;0.0;Yes;21X-DE-F-A0A0A-2Manual108;;
3;1100002;19041521X-DE-F-A0A0A-2002_002;DE-TSO-0003;21X-DE-F-A0A0A-2;ONTRAS Gastransport GmbH;Other;2019-04-15T17:39:03+02:00;19041521X-DE-F-A0A0A-2002;002;Inactive;Active;2019-04-15T13:00:00+02:00;;;;kWh/d;;;;;;;;;;;Due to a failure of the capacity management systems (individual system or all systems) it is currently not  possible to book capacity in the auction or via FCFS for the ONTRAS grid on PRISMA. ;2019-09-10T11:44:27+02:00;0.0;Yes;21X-DE-F-A0A0A-2Manual110;;
4;1907000421X-DE-H-A0A0A-L001;19070221X-DE-H-A0A0A-L003_001;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-07-02T10:46:24+02:00;19070221X-DE-H-A0A0A-L003;001;Active;;2020-01-01T06:00:00+01:00;;;;;;;;;;;;;;;Tarif Information: The fees for firm and free assignable capacity with a booking period of one year amount to 3,36 €/kWh/h/a for the Gaspool market area with effect from 01.01.2020. GASCADE points out that it has lodged a complaint against the decision REGENT-GP (BK9-18 / 611-GP) issued by the Federal Network Agency on 29/03/2019 - which is the basis for the fee - before the competent court. At the same time, by means of an urgent court procedure, GASCADE has requested that the suspensive effect of this complaint is to be restored.;2019-09-10T11:44:25+02:00;;Yes;21X-DE-H-A0A0A-LAutomatic19070004;Automatic;
5;1700001;19071921X-DE-H-A0A0A-L001_001;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-07-19T14:28:05+02:00;19071921X-DE-H-A0A0A-L001;001;Active;Active;2019-07-19T16:00:00+02:00;;;;kWh/d;;;;;;;;;;;As a result of non-compliance with certain requirements of the General Terms & Conditions for Entry/Exit Contracts of OPAL Gastransport by one of the auction participants for firm free allocable yearly capacities for gas year 2019/20 at “Brandov-OPAL Bundle DE->CZ” held on 1. July 2019 (auction ID: 25940287) the auction result was corrected retroactively.;2019-09-10T11:44:27+02:00;0.0;No;21X-DE-H-A0A0A-LManual170;;
6;1700002;19071921X-DE-H-A0A0A-L001_002;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-07-19T14:49:09+02:00;19071921X-DE-H-A0A0A-L001;002;Active;Active;2019-07-19T15:00:00+02:00;;;;kWh/d;;;;;;;;;;;As a result of non-compliance with certain requirements of the General Terms & Conditions for Entry/Exit Contracts of OPAL Gastransport by one of the auction participants for firm free allocable yearly capacities for gas year 2019/20 at “Brandov-OPAL Bundle DE->CZ” held on 1. July 2019 (auction ID: 25940287) the auction result was corrected retroactively.;2019-09-10T11:44:27+02:00;0.0;No;21X-DE-H-A0A0A-LManual170;;
7;1700003;19071921X-DE-H-A0A0A-L001_003;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-07-19T14:50:40+02:00;19071921X-DE-H-A0A0A-L001;003;Active;Active;2019-07-19T15:55:00+02:00;;;;kWh/d;;;;;;;;;;;As a result of non-compliance with certain requirements of the General Terms & Conditions for Entry/Exit Contracts of OPAL Gastransport by one of the auction participants for firm free allocable yearly capacities for gas year 2019/20 at “Brandov-OPAL Bundle DE->CZ” held on 1. July 2019 (auction ID: 25940287) the auction result was corrected retroactively.;2019-09-10T11:44:27+02:00;0.0;No;21X-DE-H-A0A0A-LManual170;;
8;1700004;19071921X-DE-H-A0A0A-L001_004;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-07-19T14:57:20+02:00;19071921X-DE-H-A0A0A-L001;004;Active;Active;2019-07-19T14:00:00+02:00;;;;kWh/d;;;;;;;;;;;As a result of non-compliance with certain requirements of the General Terms & Conditions for Entry/Exit Contracts of OPAL Gastransport by one of the auction participants for firm free allocable yearly capacities for gas year 2019/20 at “Brandov-OPAL Bundle DE->CZ” held on 1. July 2019 (auction ID: 25940287) the auction result was corrected retroactively.;2019-09-10T11:44:27+02:00;0.0;No;21X-DE-H-A0A0A-LManual170;;
9;1907000221X0000000011845001;19071921X0000000011845001_001;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-07-19T15:38:53+02:00;19071921X0000000011845001;001;Active;;2019-07-19T14:00:00+02:00;;;;;;;;;;;;;;;As a result of non-compliance with certain requirements of the General Terms & Conditions for Entry/Exit Contracts of OPAL Gastransport by one of the auction participants for firm free allocable yearly capacities for gas year 2019/20 at “Brandov-OPAL Bundle DE->CZ” held on 1. July 2019 (auction ID: 25940287) the auction result was corrected retroactively.;2019-09-10T11:44:25+02:00;;Yes;21X0000000011845Automatic19070002;Automatic;
10;1700005;19071921X-DE-H-A0A0A-L001_005;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-07-22T08:36:15+02:00;19071921X-DE-H-A0A0A-L001;005;Dismissed;Active;2019-07-19T14:00:00+02:00;;;;kWh/d;;;;;;;;;;;As a result of non-compliance with certain requirements of the General Terms & Conditions for Entry/Exit Contracts of OPAL Gastransport by one of the auction participants for firm free allocable yearly capacities for gas year 2019/20 at “Brandov-OPAL Bundle DE->CZ” held on 1. July 2019 (auction ID: 25940287) the auction result was corrected retroactively.;2019-09-10T11:44:27+02:00;0.0;Yes;21X-DE-H-A0A0A-LManual170;;
11;1909000421X0000000011845001;19091321X0000000011845001_001;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-09-13T15:35:10+02:00;19091321X0000000011845001;001;Active;;2019-09-13T14:00:00+02:00;;;;;;;;;;;;;;;According to the decree of the Bundesnetzagentur dated 13.09.2019 OGT is no longer allowed to market partly regulated capacities in the amount of 15,864,532 kWh/h and to transport gas volumes through these capacities which are already booked. OGT has initiated necessary measures to comply with the decree of Bundesnetzagentur. OGT will restrict the usage of these capacities considering the technical requirements and in close coordination with the up- and downstream TSOs as of 14.09.19 06:00 a.m.;2019-09-13T15:40:27+02:00;;Yes;21X0000000011845Automatic19090004;Automatic;
12;1950001;19091321X0000000011845002_001;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-09-13T15:40:53+02:00;19091321X0000000011845002;001;Active;Active;2019-09-13T02:00:00+02:00;;;;kWh/d;;;;;;;;;;;According to the decree of the Bundesnetzagentur dated 13.09.2019 OGT is no longer allowed to market partly regulated capacities in the amount of 15,864,532 kWh/h and to transport gas volumes through these capacities which are already booked. OGT has initiated necessary measures to comply with the decree of Bundesnetzagentur. OGT will restrict the usage of these capacities considering the technical requirements and in close coordination with the up- and downstream TSOs as of 14.09.19 06:00 a.m.;2019-09-13T16:30:24+02:00;0.0;No;21X0000000011845Manual195;;
13;1950002;19091321X0000000011845002_002;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-09-13T16:26:38+02:00;19091321X0000000011845002;002;Dismissed;Active;2019-09-13T02:00:00+02:00;;;;kWh/d;;;;;;;;;;;According to the decree of the Bundesnetzagentur dated 13.09.2019 OGT is no longer allowed to market partly regulated capacities in the amount of 15,864,532 kWh/h and to transport gas volumes through these capacities which are already booked. OGT has initiated necessary measures to comply with the decree of Bundesnetzagentur. OGT will restrict the usage of these capacities considering the technical requirements and in close coordination with the up- and downstream TSOs as of 14.09.19 06:00 a.m.;2019-09-13T16:30:24+02:00;0.0;Yes;21X0000000011845Manual195;;
14;1909000821X-DE-H-A0A0A-L001;19092621X-DE-H-A0A0A-L001_001;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-09-26T11:12:15+02:00;19092621X-DE-H-A0A0A-L001;001;Active;;2019-09-26T11:30:00+02:00;;;;;;;;;;;;;;;Changes of the GASCADE WEB publicationThe IT solution for the WEB publication on our website will be changed at 26.09.2019, 11:30 a.m. The new publication portal can be reached under “our network”  / “network data”.;2019-09-26T11:15:26+02:00;;Yes;21X-DE-H-A0A0A-LAutomatic19090008;Automatic;
15;1910000121X000000001143J001;19100821X000000001143J001_001;DE-TSO-0017;21X000000001143J;NEL Gastransport GmbH;Other;2019-10-08T09:56:26+02:00;19100821X000000001143J001;001;Active;;2019-10-08T10:00:00+02:00;;;;;;;;;;;;;;;The IT solution for the WEB publication on our website will be changed at 08.10.2019, 10:00 a.m. The new publication portal can be reached under “our network”  / “network data.;2019-10-08T10:00:37+02:00;;Yes;21X000000001143JAutomatic19100001;Automatic;
16;1910000121X0000000011845001;19100821X0000000011845001_001;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-10-08T09:58:52+02:00;19100821X0000000011845001;001;Active;;2019-10-08T10:00:00+02:00;;;;;;;;;;;;;;;The IT solution for the WEB publication on our website will be changed at 26.09.2019, 11:30 a.m. The new publication portal can be reached under “our network”  / “network data.;2019-10-09T10:00:31+02:00;;No;21X0000000011845Automatic19100001;Automatic;
17;1910000121X0000000011845002;19100821X0000000011845001_002;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-10-09T09:59:50+02:00;19100821X0000000011845001;002;Active;;2019-10-08T10:00:00+02:00;;;;;;;;;;;;;;;The IT solution for the WEB publication on our website will be changed at 26.09.2019, 11:30 a.m. The new publication portal can be reached under “our network”  / “network data.;2019-10-09T11:40:31+02:00;;No;21X0000000011845Automatic19100001;Automatic;
18;1910000121X0000000011845003;19100821X0000000011845001_003;DE-TSO-0016;21X0000000011845;OPAL Gastransport GmbH & Co. KG;Other;2019-10-09T11:38:03+02:00;19100821X0000000011845001;003;Active;;2019-10-08T10:00:00+02:00;;;;;;;;;;;;;;;The IT solution for the WEB publication on our website will be changed at 08.10.2019, 12:00 a.m. The new publication portal can be reached under “our network”  / “network data.;2019-10-09T11:40:31+02:00;;Yes;21X0000000011845Automatic19100001;Automatic;
19;2120001;19102221X000000001008P001_001;DE-TSO-0004;21X000000001008P;GRTgaz Deutschland;Other;2019-10-22T03:46:10+02:00;19102221X000000001008P001;001;Active;Active;2019-10-22T02:30:00+02:00;;;;kWh/d;;;;;;;;;;;Due to an IT disruption, our systems are actually not available. Capacity offer on PRISMA and  Transport are affected. Please take this into account during the booking/(re)nomination process.;2019-10-22T10:10:43+02:00;0.0;No;21X000000001008PManual212;;
20;1910000621X000000001008P001;19102221X000000001008P002_001;DE-TSO-0004;21X000000001008P;GRTgaz Deutschland;Other;2019-10-22T03:56:38+02:00;19102221X000000001008P002;001;Active;;2019-10-22T00:15:00+02:00;;;;;;;;;;;;;;;IT System unavailable;2019-10-22T04:00:56+02:00;;No;21X000000001008PAutomatic19100006;Automatic;
21;2370001;19122021X-DE-F-A0A0A-2001_001;DE-TSO-0003;21X-DE-F-A0A0A-2;ONTRAS Gastransport GmbH;Other;2019-12-20T08:56:03+01:00;19122021X-DE-F-A0A0A-2001;001;Active;;2020-01-01T06:00:00+01:00;;;;;;;;;;;;;;;Starting January 1st 2020, 06:00 a.m. CET, the capacity at entry Lubmin II will be available to planned extent. As long as no natural gas quantities can be made available at Lubmin II via upstream transport infrastructure, the usage of the mentioned entry capacities is enabled through injection at other grid points (e.g. Greifswald) within GASPOOL market area by means of an exchange of gas flows between affected TSOs, which can be arranged subject to technical possibilities and one’s abilities.;2020-04-08T07:50:25+02:00;0.0;No;21X-DE-F-A0A0A-2Manual237;;
22;1912000721X-DE-H-A0A0A-L001;19122021X-DE-H-A0A0A-L001_001;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2019-12-20T10:00:14+01:00;19122021X-DE-H-A0A0A-L001;001;Active;;2020-01-01T06:00:00+01:00;;;;;;;;;;;;;;;Starting January 1st 2020, 06:00 a.m. CET, the capacity at entry Lubmin II will be available to planned extent. As long as no natural gas quantities can be made available at Lubmin II via upstream transport infrastructure, the usage of the mentioned entry capacities is enabled through injection at other grid points (e.g. Greifswald) within GASPOOL market area by means of an exchange of gas flows between affected TSOs, which can be arranged subject to technical possibilities and one’s abilities.;2019-12-20T10:05:25+01:00;;Yes;21X-DE-H-A0A0A-LAutomatic19120007;Automatic;
23;2003000121X-DE-H-A0A0A-L001;20032721X-DE-H-A0A0A-L001_001;DE-TSO-0001;21X-DE-H-A0A0A-L;GASCADE Gastransport GmbH;Other;2020-03-27T13:16:39+01:00;20032721X-DE-H-A0A0A-L001;001;Active;;2020-04-01T06:00:00+02:00;;;;;;;;;;;;;;;Starting from the yearly auction in July 2020, GASCADE Gastransport GmbH is offering at all storage entry and exit points a conditionally firm freely allocable capacity (bFZK) with temperature dependency. For the run date 01.10.2020 until 01.10.2021 a bFZK capacity of 0 kWh/h will be offered.  ;2020-03-27T13:20:22+01:00;;Yes;21X-DE-H-A0A0A-LAutomatic20030001;Automatic;
24;2370002;19122021X-DE-F-A0A0A-2001_002;DE-TSO-0003;21X-DE-F-A0A0A-2;ONTRAS Gastransport GmbH;Other;2020-04-08T07:48:10+02:00;19122021X-DE-F-A0A0A-2001;002;Inactive;;2020-01-01T06:00:00+01:00;;;;;;;;;;;;;;;Starting January 1st 2020, 06:00 a.m. CET, the capacity at entry Lubmin II will be available to planned extent. As long as no natural gas quantities can be made available at Lubmin II via upstream transport infrastructure, the usage of the mentioned entry capacities is enabled through injection at other grid points (e.g. Greifswald) within GASPOOL market area by means of an exchange of gas flows between affected TSOs, which can be arranged subject to technical possibilities and one’s abilities.;2020-04-08T07:50:25+02:00;0.0;Yes;21X-DE-F-A0A0A-2Manual237;;
25;2970001;20051921X000000001304L001_001;CZ-TSO-0001;21X000000001304L;NET4GAS;Other;2020-05-19T06:03:17+02:00;20051921X000000001304L001;001;Active;;2020-05-19T06:00:00+02:00;;;;;;;;;;;;;;;"technical problém - unplanned  communication outage

we apologize for any problems and thank you for your understanding

";2020-05-19T06:55:21+02:00;0.0;No;21X000000001304LManual297;;
26;2970002;20051921X000000001304L001_002;CZ-TSO-0001;21X000000001304L;NET4GAS;Other;2020-05-19T06:52:25+02:00;20051921X000000001304L001;002;Active;;2020-05-19T06:00:00+02:00;;;;;;;;;;;;;;;"technical problém - unplanned  communication outage - 

finished 6:30 AM - back in normal operation

we apologize for any problems and thank you for your understanding

";2020-05-19T07:05:21+02:00;0.0;No;21X000000001304LManual297;;
27;3030001;20061010X1001A1001A604001_001;BE-ENA-0001;10X1001A1001A604;European Network of Transmission System Operators for Gas;Other;2020-06-10T11:23:19+02:00;20061010X1001A1001A604001;001;Active;;2020-06-10T09:40:00+02:00;;;;;;;;;;;;;;;Since around 9.40 am CEST, data publications have been delayed due to a slower processing of data in the data warehouse. We are working on the issue and will keep users updated via the UMM channel. Pls contact ENTSOG in case of questions at transparency@ENTSOG.eu. ;2020-06-10T15:00:18+02:00;0.0;No;10X1001A1001A604Manual303;;
28;3030002;20061010X1001A1001A604001_002;BE-ENA-0001;10X1001A1001A604;European Network of Transmission System Operators for Gas;Other;2020-06-10T14:58:33+02:00;20061010X1001A1001A604001;002;Active;;2020-06-10T09:40:00+02:00;;;;;;;;;;;;;;;"We are still procesing the backlog after this mornings delay, we expect the backlog to be processed around 5 pm. 
****
Since around 9.40 am CEST, data publications have been delayed due to a slower processing of data in the data warehouse. We are working on the issue and will keep users updated via the UMM channel. Pls contact ENTSOG in case of questions at transparency@ENTSOG.eu. ";2020-07-16T18:15:22+02:00;0.0;No;10X1001A1001A604Manual303;;
29;16021X-DE-D-A0A0A-K001;20061821X-DE-D-A0A0A-K003_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-06-18T12:07:00+02:00;20061821X-DE-D-A0A0A-K003;001;Active;;2020-06-18T12:01:00+02:00;;;;;;;;;;;;;;;Due to technical measures, it may be possible that data publications on the transparency database could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-06-18T13:10:22+02:00;;No;21X-DE-D-A0A0A-KAutomatic160;Automatic;
30;16021X-DE-D-A0A0A-K002;20061821X-DE-D-A0A0A-K003_002;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-06-18T13:08:00+02:00;20061821X-DE-D-A0A0A-K003;002;Dismissed;;2020-06-18T12:01:00+02:00;;;;;;;;;;;;;;;Due to technical measures, it may be possible that data publications on the transparency database could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-06-18T13:15:24+02:00;;No;21X-DE-D-A0A0A-KAutomatic160;Automatic;
31;2007000221X-DE-G-A0A0A-U001;20072121X-DE-G-A0A0A-U001_001;DE-TSO-0002;21X-DE-G-A0A0A-U;Thyssengas GmbH;Other;2020-07-21T19:39:44+02:00;20072121X-DE-G-A0A0A-U001;001;Active;;2020-07-21T12:35:00+02:00;;;;;;;;;;;;;;;No processing of nomination data (NOMINT/NOMRES/DELORD/DELRES) possible at the moment due to System problems;2021-05-30T13:23:47+02:00;;No;21X-DE-G-A0A0A-UAutomatic20070002;Automatic;False
32;16221X-DE-D-A0A0A-K001;20072321X-DE-D-A0A0A-K001_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-23T02:21:00+02:00;20072321X-DE-D-A0A0A-K001;001;Active;;2020-07-23T02:19:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-23T05:10:32+02:00;;No;21X-DE-D-A0A0A-KAutomatic162;Automatic;
33;16221X-DE-D-A0A0A-K002;20072321X-DE-D-A0A0A-K001_002;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-23T05:03:00+02:00;20072321X-DE-D-A0A0A-K001;002;Dismissed;;2020-07-23T02:19:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-23T05:10:32+02:00;;No;21X-DE-D-A0A0A-KAutomatic162;Automatic;
34;16321X-DE-D-A0A0A-K001;20072321X-DE-D-A0A0A-K002_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-23T21:36:00+02:00;20072321X-DE-D-A0A0A-K002;001;Active;;2020-07-23T21:32:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-24T02:05:24+02:00;;No;21X-DE-D-A0A0A-KAutomatic163;Automatic;
35;16321X-DE-D-A0A0A-K002;20072321X-DE-D-A0A0A-K002_002;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-24T02:00:00+02:00;20072321X-DE-D-A0A0A-K002;002;Dismissed;;2020-07-23T21:32:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-24T02:05:24+02:00;;Yes;21X-DE-D-A0A0A-KAutomatic163;Automatic;
36;16421X-DE-D-A0A0A-K001;20072521X-DE-D-A0A0A-K001_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-25T21:19:00+02:00;20072521X-DE-D-A0A0A-K001;001;Active;;2020-07-25T21:18:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-26T00:55:24+02:00;;No;21X-DE-D-A0A0A-KAutomatic164;Automatic;
37;16521X-DE-D-A0A0A-K001;20072621X-DE-D-A0A0A-K001_001;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-26T18:36:00+02:00;20072621X-DE-D-A0A0A-K001;001;Active;;2020-07-26T18:35:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-27T04:30:35+02:00;;No;21X-DE-D-A0A0A-KAutomatic165;Automatic;
38;16521X-DE-D-A0A0A-K002;20072621X-DE-D-A0A0A-K001_002;DE-TSO-0005;21X-DE-D-A0A0A-K;Gasunie Deutschland Transport Services GmbH;Other;2020-07-27T04:21:00+02:00;20072621X-DE-D-A0A0A-K001;002;Dismissed;;2020-07-26T18:35:00+02:00;;;;;;;;;;;;;;;Due to technical problems, it may be possible that the matching process will slow down and the messages could be delayed or incomplete. Our IT-provider is already working to solve this problem. Thank you for your understanding.;2020-07-27T04:30:35+02:00;;Yes;21X-DE-D-A0A0A-KAutomatic165;Automatic;
39;3310001;20072721X-BG-A-A0A0A-C001_001;BG-TSO-0001;21X-BG-A-A0A0A-C;Bulgartransgaz EAD;Other;2020-07-27T10:28:30+02:00;20072721X-BG-A-A0A0A-C001;001;Active;;2020-07-27T07:00:00+02:00;;;;;;;;;;;;;;;"Unplanned transmission system unavailability.
Affected assets:
IP Kulata (BG)/Sidirokastro (GR) entry
IP Kulata (BG)/Sidirokastro (GR) exit
Unavailability of the affected assets: 100 %
The duration of the unavailability is not known at the moment.
Updates on the event will be published as soon as available.";2020-07-28T13:30:18+02:00;0.0;No;21X-BG-A-A0A0A-CManual331;;
